reporter_iso3,reporter_name,reference_year,gdp_current_usd,population_total,gdp_growth_annual_pct,trade_pct_of_gdp,has_gdp_data,has_population_data,has_gdp_growth_data,has_trade_pct_gdp_data
LBN,Lebanon,2021,23131941557.0,5718122,-7.001238625,78.8286204,True,True,True,True
LBN,Lebanon,2022,20992421949.0,5744489,-0.621678971,114.8882783,True,True,True,True
LBN,Lebanon,2023,20078620357.0,5773493,-0.76058447,104.2064101,True,True,True,True
LBN,Lebanon,2024,25971643441.0,5805962,-7.079891929,82.23236046,True,True,True,True
LBR,Liberia,2015,3227075700.0,4659431,-0.01856497,,True,True,True,False
LBR,Liberia,2016,3398419600.0,4755608,-1.554958617,,True,True,True,False
LBR,Liberia,2017,3390703400.0,4848925,2.45515592,,True,True,True,False
LBR,Liberia,2018,3422754800.0,4944726,1.157575122,,True,True,True,False
LBR,Liberia,2019,3319596500.0,5043721,-2.467297635,,True,True,True,False
LBR,Liberia,2020,3176126300.0,5149463,-2.982491276,,True,True,True,False
LBR,Liberia,2021,3513049500.0,5259323,4.986712835,,True,True,True,False
LBR,Liberia,2022,4001047000.0,5373294,4.808105173,,True,True,True,False
LBR,Liberia,2023,4390000000.0,5493031,4.683756888,,True,True,True,False
LBR,Liberia,2024,4779300900.0,5612817,4.02185465,,True,True,True,False
LBY,Libya,2015,48717501321.0,6531819,-0.842656252,56.90490733,True,True,True,True
LBY,Libya,2016,49912073701.0,6632126,-1.490941117,41.11017606,True,True,True,True
LBY,Libya,2017,67157452182.0,6738770,32.49180219,47.54896619,True,True,True,True
LBY,Libya,2018,76686029772.0,6849055,7.941367853,63.7811336,True,True,True,True
LBY,Libya,2019,69254496472.0,6951033,-11.19608289,78.99396919,True,True,True,True
LBY,Libya,2020,46854285441.0,7045399,-29.45529673,50.97579344,True,True,True,True
LBY,Libya,2021,35217995647.0,7135175,28.29968234,164.28407,True,True,True,True
LBY,Libya,2022,43246297922.0,7223805,-8.299818112,156.3216847,True,True,True,True
LBY,Libya,2023,44027664915.0,7305659,10.20004979,161.0702326,True,True,True,True
LBY,Libya,2024,48487151215.0,7381023,1.89995052,137.5111307,True,True,True,True
LCA,St. Lucia,2015,1807640741.0,174905,0.101917836,,True,True,True,False
LCA,St. Lucia,2016,1868544444.0,175646,3.427872145,,True,True,True,False
LCA,St. Lucia,2017,1998503704.0,176342,3.379826173,,True,True,True,False
LCA,St. Lucia,2018,2060955556.0,177017,2.886779022,,True,True,True,False
LCA,St. Lucia,2019,2090074074.0,177661,-1.029367895,,True,True,True,False
LCA,St. Lucia,2020,1521740741.0,178250,-22.90051386,,True,True,True,False
LCA,St. Lucia,2021,1871111111.0,178522,11.14669932,,True,True,True,False
LCA,St. Lucia,2022,2319888889.0,178781,19.34567954,,True,True,True,False
LCA,St. Lucia,2023,2441259259.0,179285,3.907748029,,True,True,True,False
LCA,St. Lucia,2024,2605148148.0,179744,4.768902179,,True,True,True,False
LIE,Liechtenstein,2015,6268515276.0,37494,,,True,True,False,False
LIE,Liechtenstein,2016,6237302034.0,37716,,,True,True,False,False
LIE,Liechtenstein,2017,6474308718.0,37962,,,True,True,False,False
LIE,Liechtenstein,2018,6692620692.0,38246,,,True,True,False,False
LIE,Liechtenstein,2019,6436467007.0,38563,,,True,True,False,False
LIE,Liechtenstein,2020,6405870210.0,38901,,,True,True,False,False
LIE,Liechtenstein,2021,7912602342.0,39182,,,True,True,False,False
LIE,Liechtenstein,2022,7426856243.0,39493,,,True,True,False,False
LIE,Liechtenstein,2023,8239379403.0,39846,,,True,True,False,False
LIE,Liechtenstein,2024,8905764270.0,40450,,,True,True,False,False
LKA,Sri Lanka,2015,85090300896.0,20970000,4.205955475,46.91797081,True,True,True,True
LKA,Sri Lanka,2016,88000210878.0,21209000,5.05362489,46.47153703,True,True,True,True
LKA,Sri Lanka,2017,94369350439.0,21453000,6.460681271,47.1404098,True,True,True,True
LKA,Sri Lanka,2018,94450015983.0,21670000,2.310084255,49.80939675,True,True,True,True
LKA,Sri Lanka,2019,88998706178.0,21803000,-0.220483887,49.42552389,True,True,True,True
LKA,Sri Lanka,2020,84335574372.0,21919000,-4.624515037,37.08911886,True,True,True,True
LKA,Sri Lanka,2021,88556699052.0,22156000,4.207476495,41.22884633,True,True,True,True
LKA,Sri Lanka,2022,74143020304.0,22181000,-7.349193111,46.68260802,True,True,True,True
LKA,Sri Lanka,2023,84080307356.0,22037000,-2.028929669,43.34766812,True,True,True,True
LKA,Sri Lanka,2024,99616111266.0,21916000,4.992416144,42.11960983,True,True,True,True
LSO,Lesotho,2015,2359686725.0,2104611,3.12406678,129.7227731,True,True,True,True
LSO,Lesotho,2016,2114426452.0,2130422,3.608907317,136.3152477,True,True,True,True
LSO,Lesotho,2017,2306741672.0,2157110,-3.138174937,146.3667713,True,True,True,True
LSO,Lesotho,2018,2556247292.0,2183603,-1.480633158,144.4349555,True,True,True,True
LSO,Lesotho,2019,2390702296.0,2209405,-1.417993831,140.5166335,True,True,True,True
LSO,Lesotho,2020,2053699864.0,2235727,-8.155957855,141.0966051,True,True,True,True
LSO,Lesotho,2021,2412130057.0,2261542,2.266709618,139.1864795,True,True,True,True
LSO,Lesotho,2022,2354980960.0,2286110,2.387780202,142.3739811,True,True,True,True
LSO,Lesotho,2023,2129871530.0,2311472,1.694331776,140.7224879,True,True,True,True
LSO,Lesotho,2024,2391282548.0,2337423,5.225033803,152.4743891,True,True,True,True
LTU,Lithuania,2015,41540954817.0,2911109,2.832806433,138.195575,True,True,True,True
LTU,Lithuania,2016,42970749245.0,2877325,2.671922151,134.6904497,True,True,True,True
LTU,Lithuania,2017,47756764508.0,2842639,4.612243103,144.9183931,True,True,True,True
LTU,Lithuania,2018,54261795149.0,2819200,4.918367801,147.2021325,True,True,True,True
LTU,Lithuania,2019,55122066226.0,2811089,4.677351835,148.374996,True,True,True,True
LTU,Lithuania,2020,57412038533.0,2810369,0.042815834,135.7965656,True,True,True,True
LTU,Lithuania,2021,67072165721.0,2808380,6.394817729,154.7263039,True,True,True,True
LTU,Lithuania,2022,70639687326.0,2831639,2.465320132,176.6318171,True,True,True,True
LTU,Lithuania,2023,80356613555.0,2871585,0.739537398,147.9907518,True,True,True,True
LTU,Lithuania,2024,85503938574.0,2888278,3.030195438,142.4199102,True,True,True,True
LUX,Luxembourg,2015,60071584216.0,569604,2.268365727,351.131954,True,True,True,True
LUX,Luxembourg,2016,62216885436.0,582014,4.978190471,348.4374094,True,True,True,True
LUX,Luxembourg,2017,65712180343.0,596336,1.317119423,353.793992,True,True,True,True
LUX,Luxembourg,2018,71085623495.0,607950,1.611298912,361.8654452,True,True,True,True
LUX,Luxembourg,2019,69872035114.0,620001,2.749320919,382.6607806,True,True,True,True
LUX,Luxembourg,2020,73670782100.0,630419,-0.510051634,375.5813948,True,True,True,True
LUX,Luxembourg,2021,86386759695.0,640064,6.929732708,397.5061809,True,True,True,True
LUX,Luxembourg,2022,80801680397.0,653103,-1.097412563,412.1771699,True,True,True,True
LUX,Luxembourg,2023,88788881539.0,666430,0.099437059,402.5669682,True,True,True,True
LUX,Luxembourg,2024,93279851863.0,677012,0.358614004,351.2679212,True,True,True,True
LVA,Latvia,2015,26344565877.0,1977527,3.783367121,126.3800144,True,True,True,True
LVA,Latvia,2016,27117105060.0,1959537,2.55168602,123.3305184,True,True,True,True
LVA,Latvia,2017,29391059767.0,1942248,3.398948726,128.7140033,True,True,True,True
LVA,Latvia,2018,33247935477.0,1927174,4.309712863,128.2340956,True,True,True,True
LVA,Latvia,2019,33099503951.0,1913822,0.675372772,125.2916317,True,True,True,True
LVA,Latvia,2020,33379927435.0,1900449,-3.469227508,123.883198,True,True,True,True
LVA,Latvia,2021,38183326785.0,1884490,6.942541731,136.7966154,True,True,True,True
LVA,Latvia,2022,38003198509.0,1879383,1.90853419,159.8927782,True,True,True,True
LVA,Latvia,2023,42779550937.0,1883710,-0.941606069,135.6429892,True,True,True,True
LVA,Latvia,2024,44001275013.0,1866124,-0.037055665,131.3095824,True,True,True,True
MAC,"Macao SAR, China",2015,44940613353.0,642900,-21.75400788,119.2504368,True,True,True,True
MAC,"Macao SAR, China",2016,44964868324.0,652500,-0.701510213,112.8902327,True,True,True,True
MAC,"Macao SAR, China",2017,50297028371.0,648400,9.918558445,115.4546626,True,True,True,True
MAC,"Macao SAR, China",2018,55076322634.0,658900,6.359170306,116.5686768,True,True,True,True
MAC,"Macao SAR, China",2019,55025172016.0,672000,-2.460909401,115.2312989,True,True,True,True
MAC,"Macao SAR, China",2020,25280064168.0,685400,-54.40209258,123.4343744,True,True,True,True
MAC,"Macao SAR, China",2021,30633941629.0,682500,22.462202,171.3159708,True,True,True,True
MAC,"Macao SAR, China",2022,24929307447.0,677300,-18.95694149,170.3680493,True,True,True,True
MAC,"Macao SAR, China",2023,45626467280.0,678800,75.30841843,145.8744673,True,True,True,True
MAC,"Macao SAR, China",2024,49467258923.0,687000,7.84960207,142.0794346,True,True,True,True
MAF,St. Martin (French part),2015,,37369,1.0,,False,True,True,False
MAF,St. Martin (French part),2016,,37175,5.0,,False,True,True,False
MAF,St. Martin (French part),2017,,36837,-8.00000324,,False,True,True,False
MAF,St. Martin (French part),2018,,36012,-7.999995069,,False,True,True,False
MAF,St. Martin (French part),2019,652206037.1,34267,6.500003637,,True,True,True,False
MAF,St. Martin (French part),2020,,31786,-12.50000225,,False,True,True,False
MAF,St. Martin (French part),2021,649206262.8,29961,4.899999671,,True,True,True,False
MAF,St. Martin (French part),2022,,28870,,,False,True,False,False
MAF,St. Martin (French part),2023,,27515,,,False,True,False,False
MAF,St. Martin (French part),2024,,26129,,,False,True,False,False
MAR,Morocco,2015,110414000000.0,34607588,4.344582976,67.28867593,True,True,True,True
MAR,Morocco,2016,111573000000.0,35023457,0.521185506,71.12266038,True,True,True,True
MAR,Morocco,2017,118541000000.0,35446392,5.057898162,74.17335788,True,True,True,True
MAR,Morocco,2018,127341000000.0,35839760,3.06564133,77.25488752,True,True,True,True
MAR,Morocco,2019,128920000000.0,36210898,2.890974761,75.99811588,True,True,True,True
MAR,Morocco,2020,121354000000.0,36584208,-7.178207442,68.84380339,True,True,True,True
MAR,Morocco,2021,142022000000.0,36954442,8.154738898,75.52341718,True,True,True,True
MAR,Morocco,2022,131245000000.0,37329064,1.812692422,100.9063102,True,True,True,True
MAR,Morocco,2023,146036000000.0,37712505,3.65564411,93.11788442,True,True,True,True
MAR,Morocco,2024,160611000000.0,38081173,3.79336516,92.18724461,True,True,True,True
MCO,Monaco,2015,6264753586.0,36757,4.910371765,,True,True,True,False
MCO,Monaco,2016,6471287669.0,37276,3.008443588,,True,True,True,False
MCO,Monaco,2017,6430258225.0,37678,-3.206183238,,True,True,True,False
MCO,Monaco,2018,7184336760.0,38154,5.697901212,,True,True,True,False
MCO,Monaco,2019,7383494129.0,38109,7.12088952,,True,True,True,False
MCO,Monaco,2020,6730733231.0,38050,-13.23910483,,True,True,True,False
MCO,Monaco,2021,8623241327.0,38527,22.23221559,,True,True,True,False
MCO,Monaco,2022,8800432774.0,38931,11.26629552,,True,True,True,False
MCO,Monaco,2023,10003897341.0,38956,5.443950888,,True,True,True,False
MCO,Monaco,2024,11125788838.0,38631,8.510537589,,True,True,True,False
MDA,Moldova,2015,7797667197.0,2835978,-0.338235622,88.96641546,True,True,True,True
MDA,Moldova,2016,7980917076.0,2803186,4.646014363,89.00468372,True,True,True,True
MDA,Moldova,2017,9514404016.0,2755189,4.175612051,88.62339028,True,True,True,True
MDA,Moldova,2018,11252353421.0,2707203,4.075595466,87.44678743,True,True,True,True
MDA,Moldova,2019,11736797055.0,2664224,3.552314085,87.63223711,True,True,True,True
MDA,Moldova,2020,11530746234.0,2635130,-8.27597832,79.26572212,True,True,True,True
MDA,Moldova,2021,13691869264.0,2595809,13.92999979,88.47088654,True,True,True,True
MDA,Moldova,2022,14525337524.0,2528654,-4.64785101,112.1176716,True,True,True,True
MDA,Moldova,2023,16711906746.0,2457783,1.188020679,93.99462115,True,True,True,True
MDA,Moldova,2024,18206842141.0,2402306,0.270670456,88.89243788,True,True,True,True
MDG,Madagascar,2015,11323020701.0,25426702,3.132298075,61.22037884,True,True,True,True
MDG,Madagascar,2016,11848613858.0,26099952,3.993146062,60.83469848,True,True,True,True
MDG,Madagascar,2017,13176313594.0,26788375,3.933307595,65.34340151,True,True,True,True
MDG,Madagascar,2018,13760033282.0,27494926,3.194356517,67.84150467,True,True,True,True
MDG,Madagascar,2019,14104664679.0,28219554,4.411232129,62.60132305,True,True,True,True
MDG,Madagascar,2020,13051441204.0,28953556,-7.137671621,49.01070737,True,True,True,True
MDG,Madagascar,2021,14354731964.0,29691083,4.650683432,55.21585859,True,True,True,True
MDG,Madagascar,2022,15342178598.0,30437261,4.13753535,70.47085468,True,True,True,True
MDG,Madagascar,2023,16036707976.0,31195932,4.230865807,62.76221476,True,True,True,True
MDG,Madagascar,2024,17592832696.0,31964956,4.322837281,57.53702133,True,True,True,True
MDV,Maldives,2015,4129505319.0,428154,3.868135365,143.7205067,True,True,True,True
MDV,Maldives,2016,4409942624.0,443308,6.375283067,144.3802123,True,True,True,True
MDV,Maldives,2017,4816426257.0,458287,7.074428632,141.9121106,True,True,True,True
MDV,Maldives,2018,5404344163.0,473099,8.568955583,142.4911285,True,True,True,True
MDV,Maldives,2019,5726094799.0,487731,6.923059891,137.1252309,True,True,True,True
MDV,Maldives,2020,3712604583.0,502118,-32.90882878,114.3619029,True,True,True,True
MDV,Maldives,2021,5252457370.0,516154,37.50787012,142.6072967,True,True,True,True
MDV,Maldives,2022,6177123352.0,524106,13.82608952,162.2434329,True,True,True,True
MDV,Maldives,2023,6621008704.0,525994,4.942863012,149.3499762,True,True,True,True
MDV,Maldives,2024,7061608267.0,527799,3.494404227,156.4739557,True,True,True,True
MEX,Mexico,2015,1213290000000.0,121072306,2.70232343,70.41297468,True,True,True,True
MEX,Mexico,2016,1112230000000.0,122251351,1.772493225,75.69030341,True,True,True,True
MEX,Mexico,2017,1190720000000.0,123400057,1.871728546,76.95212604,True,True,True,True
MEX,Mexico,2018,1256300000000.0,124573711,1.972082111,80.21266165,True,True,True,True
MEX,Mexico,2019,1304110000000.0,125762982,-0.392690513,77.46197225,True,True,True,True
MEX,Mexico,2020,1121060000000.0,126799054,-8.354034594,76.85455572,True,True,True,True
MEX,Mexico,2021,1316570000000.0,127648148,6.048483472,83.06929763,True,True,True,True
MEX,Mexico,2022,1466930000000.0,128613117,3.709757083,88.79848559,True,True,True,True
MEX,Mexico,2023,1794410000000.0,129739759,3.106796413,73.73907583,True,True,True,True
MEX,Mexico,2024,1830490000000.0,130861007,1.350576314,75.42590154,True,True,True,True
MHL,Marshall Islands,2015,183700000.0,48800,1.885745979,138.4898204,True,True,True,True
MHL,Marshall Islands,2016,201800000.0,47709,2.504082744,116.3263627,True,True,True,True
MHL,Marshall Islands,2017,213700000.0,46529,3.558151885,125.1452504,True,True,True,True
MHL,Marshall Islands,2018,220000000.0,45285,5.487179487,128.4822727,True,True,True,True
MHL,Marshall Islands,2019,232900000.0,44007,10.45211473,153.0077286,True,True,True,True
MHL,Marshall Islands,2020,241800000.0,42706,-2.772887324,107.8259719,True,True,True,True
MHL,Marshall Islands,2021,261245500.0,41367,2.159393391,120.0561924,True,True,True,True
MHL,Marshall Islands,2022,258723500.0,40077,-0.700580183,128.3379747,True,True,True,True
MHL,Marshall Islands,2023,264000000.0,38827,-5.394773775,118.1818182,True,True,True,True
MHL,Marshall Islands,2024,285000000.0,37548,3.301886792,118.245614,True,True,True,True
MKD,North Macedonia,2015,10064519963.0,1912430,3.85586514,113.6984439,True,True,True,True
MKD,North Macedonia,2016,10672467073.0,1906313,2.848205194,116.1854084,True,True,True,True
MKD,North Macedonia,2017,11307067070.0,1898657,1.081772738,124.1372839,True,True,True,True
MKD,North Macedonia,2018,12683068114.0,1889051,2.88059671,133.2152076,True,True,True,True
MKD,North Macedonia,2019,12606338449.0,1876262,3.910419538,138.5762318,True,True,True,True
MKD,North Macedonia,2020,12361036914.0,1856124,-4.68845001,128.2412443,True,True,True,True
MKD,North Macedonia,2021,14000283827.0,1837114,4.51067949,146.7214115,True,True,True,True
MKD,North Macedonia,2022,13932436550.0,1831712,2.758884153,166.1473574,True,True,True,True
MKD,North Macedonia,2023,15855131189.0,1827816,2.554965253,147.7942535,True,True,True,True
MKD,North Macedonia,2024,16951682221.0,1824359,2.993735366,136.3248762,True,True,True,True
MLI,Mali,2015,15583181170.0,18593022,6.238878902,53.57517601,True,True,True,True
MLI,Mali,2016,16743796800.0,19191289,6.005063086,53.61261936,True,True,True,True
MLI,Mali,2017,18308362040.0,19813011,5.375547696,49.49199849,True,True,True,True
MLI,Mali,2018,20368015381.0,20442030,4.867849999,50.69984625,True,True,True,True
MLI,Mali,2019,20477421885.0,21068405,4.999999117,53.99871328,True,True,True,True
MLI,Mali,2020,20698560939.0,21713836,-1.169108349,56.04154744,True,True,True,True
MLI,Mali,2021,22999245263.0,22388630,3.100941245,56.71505256,True,True,True,True
MLI,Mali,2022,22539987719.0,23072640,3.703190276,61.56132749,True,True,True,True
MLI,Mali,2023,24777941861.0,23769127,4.763941,57.62915723,True,True,True,True
MLI,Mali,2024,26761281077.0,24478595,5.016535792,49.76648469,True,True,True,True
MLT,Malta,2015,11340789706.0,444220,9.620703028,207.1960206,True,True,True,True
MLT,Malta,2016,12025777078.0,454505,4.078004222,213.359472,True,True,True,True
MLT,Malta,2017,14161374599.0,467106,12.97134253,213.0475913,True,True,True,True
MLT,Malta,2018,16153785817.0,483903,7.189214255,228.0985511,True,True,True,True
MLT,Malta,2019,16337788881.0,503912,4.085055731,233.0704409,True,True,True,True
MLT,Malta,2020,16404655808.0,515490,-3.457282325,242.3611904,True,True,True,True
MLT,Malta,2021,19730119031.0,518150,13.35098189,220.0722948,True,True,True,True
MLT,Malta,2022,18938869147.0,531113,2.592767769,244.5815355,True,True,True,True
MLT,Malta,2023,22625329776.0,552747,10.6340558,221.1332964,True,True,True,True
MLT,Malta,2024,25042712191.0,568847,6.21275997,217.7302727,True,True,True,True
MMR,Myanmar,2015,59607290408.0,51089056,6.99284029,,True,True,True,False
MMR,Myanmar,2016,63298361996.0,51495696,5.862472915,,True,True,True,False
MMR,Myanmar,2017,66053040483.0,51894938,6.136108244,,True,True,True,False
MMR,Myanmar,2018,67860515990.0,52272247,6.268862215,,True,True,True,False
MMR,Myanmar,2019,75065106228.0,52640713,6.579110068,,True,True,True,False
MMR,Myanmar,2020,79006113643.0,53016522,-9.04834718,,True,True,True,False
MMR,Myanmar,2021,66345291160.0,53387102,-12.01637248,,True,True,True,False
MMR,Myanmar,2022,62253049892.0,53756787,4.037493436,,True,True,True,False
MMR,Myanmar,2023,66757619000.0,54133798,0.958446625,,True,True,True,False
MMR,Myanmar,2024,74068349524.0,54500091,-0.972046414,,True,True,True,False
MNE,Montenegro,2015,4010884107.0,624651,2.52306334,104.1251089,True,True,True,True
MNE,Montenegro,2016,4357467226.0,625353,3.439305621,104.1359546,True,True,True,True
MNE,Montenegro,2017,4803964684.0,625982,3.216685047,106.7113667,True,True,True,True
MNE,Montenegro,2018,5433469311.0,626438,4.732921134,111.0989355,True,True,True,True
MNE,Montenegro,2019,5483622632.0,626753,4.393915658,110.0161239,True,True,True,True
MNE,Montenegro,2020,4734192593.0,626590,-14.9926187,87.86120271,True,True,True,True
MNE,Montenegro,2021,5822908964.0,625053,13.04626074,105.7192492,True,True,True,True
MNE,Montenegro,2022,6259721790.0,623591,7.739546895,125.4559378,True,True,True,True
MNE,Montenegro,2023,7643318276.0,623529,6.478362835,116.8066695,True,True,True,True
MNE,Montenegro,2024,8274290506.0,623525,3.164098863,109.9441045,True,True,True,True
MNG,Mongolia,2015,11619892591.0,3026864,2.379835807,89.65366348,True,True,True,True
MNG,Mongolia,2016,11181350649.0,3088856,1.489784487,101.0552372,True,True,True,True
MNG,Mongolia,2017,11480847741.0,3148917,5.636876387,115.9329019,True,True,True,True
MNG,Mongolia,2018,13178094720.0,3208189,7.74488062,126.3558732,True,True,True,True
MNG,Mongolia,2019,14206359018.0,3267673,5.602244221,124.3965146,True,True,True,True
MNG,Mongolia,2020,13312981429.0,3327204,-4.557751976,112.8386476,True,True,True,True
MNG,Mongolia,2021,15286441738.0,3383741,1.636769577,119.0980784,True,True,True,True
MNG,Mongolia,2022,17146471714.0,3433748,5.032709637,136.3279299,True,True,True,True
MNG,Mongolia,2023,20325121394.0,3481145,7.422112762,142.8642466,True,True,True,True
MNG,Mongolia,2024,23794540025.0,3524788,5.122045391,138.4483791,True,True,True,True
MNP,Northern Mariana Islands,2015,910000000.0,51514,3.383458647,122.7472527,True,True,True,True
MNP,Northern Mariana Islands,2016,1230000000.0,50773,29.21212121,152.8455285,True,True,True,True
MNP,Northern Mariana Islands,2017,1560000000.0,49959,23.17073171,131.4102564,True,True,True,True
MNP,Northern Mariana Islands,2018,1301000000.0,49077,-19.49733435,108.7624904,True,True,True,True
MNP,Northern Mariana Islands,2019,1179000000.0,48129,-11.4474929,104.749788,True,True,True,True
MNP,Northern Mariana Islands,2020,866000000.0,47528,-29.05982906,78.98383372,True,True,True,True
MNP,Northern Mariana Islands,2021,914000000.0,46979,4.969879518,78.88402626,True,True,True,True
MNP,Northern Mariana Islands,2022,1096000000.0,46078,16.64275466,93.15693431,True,True,True,True
MNP,Northern Mariana Islands,2023,,45143,,,False,True,False,False
MNP,Northern Mariana Islands,2024,,44278,,,False,True,False,False
MOZ,Mozambique,2015,16208985770.0,26547572,7.393093699,98.76120365,True,True,True,True
MOZ,Mozambique,2016,12069051237.0,27337105,4.696990242,110.3943582,True,True,True,True
MOZ,Mozambique,2017,13264640646.0,28166393,2.638207373,105.7456407,True,True,True,True
MOZ,Mozambique,2018,15017358953.0,29018644,3.484932024,124.6074575,True,True,True,True
MOZ,Mozambique,2019,15512759047.0,29884380,2.317813948,105.5911714,True,True,True,True
MOZ,Mozambique,2020,14235420174.0,30783688,-1.2195225,99.90614605,True,True,True,True
MOZ,Mozambique,2021,16168055475.0,31707800,2.377435728,112.0789645,True,True,True,True
MOZ,Mozambique,2022,18884232599.0,32656246,4.369308019,135.2745351,True,True,True,True
MOZ,Mozambique,2023,20927498317.0,33635160,5.503844567,106.0260836,True,True,True,True
MOZ,Mozambique,2024,22752244245.0,34631766,2.148924991,95.63039766,True,True,True,True
MRT,Mauritania,2015,6182303677.0,3965959,5.376339237,77.34678649,True,True,True,True
MRT,Mauritania,2016,6407900701.0,4086657,1.260909224,73.15326167,True,True,True,True
MRT,Mauritania,2017,6812472965.0,4210600,6.270545694,78.81498018,True,True,True,True
MRT,Mauritania,2018,7475471310.0,4337685,4.772173639,89.14672949,True,True,True,True
MRT,Mauritania,2019,7894764886.0,4467708,3.141004893,93.48669414,True,True,True,True
MRT,Mauritania,2020,8260567357.0,4600131,-0.360657387,86.77616813,True,True,True,True
MRT,Mauritania,2021,9221044667.0,4734874,0.742715498,88.30687376,True,True,True,True
MRT,Mauritania,2022,9562497461.0,4875637,6.796004999,102.0258991,True,True,True,True
MRT,Mauritania,2023,10687541640.0,5022441,6.809490025,92.16544451,True,True,True,True
MRT,Mauritania,2024,10879212033.0,5169395,6.307602119,93.59883559,True,True,True,True
MUS,Mauritius,2015,12162211503.0,1262879,3.717663621,133.1350691,True,True,True,True
MUS,Mauritius,2016,12757680847.0,1263747,3.885761211,126.310009,True,True,True,True
MUS,Mauritius,2017,13896938315.0,1264887,3.95441731,126.9640599,True,True,True,True
MUS,Mauritius,2018,14957535716.0,1265577,4.116693695,123.5389844,True,True,True,True
MUS,Mauritius,2019,14645235205.0,1265985,2.863949387,127.9408991,True,True,True,True
MUS,Mauritius,2020,11566111138.0,1266014,-14.19743581,121.1252255,True,True,True,True
MUS,Mauritius,2021,11622048697.0,1266334,3.338090841,135.1930046,True,True,True,True
MUS,Mauritius,2022,12936444123.0,1262523,8.342443803,147.663795,True,True,True,True
MUS,Mauritius,2023,14072212290.0,1248647,4.699181897,147.3213921,True,True,True,True
MUS,Mauritius,2024,14938055690.0,1245779,4.948442353,145.4198126,True,True,True,True
MWI,Malawi,2015,9219474379.0,17085587,2.8,,True,True,True,False
MWI,Malawi,2016,7909868618.0,17557739,2.499999999,,True,True,True,False
MWI,Malawi,2017,8943543794.0,18039715,4.000000001,45.30031372,True,True,True,True
MWI,Malawi,2018,9879220354.0,18528081,4.353564716,43.57877349,True,True,True,True
MWI,Malawi,2019,11051852713.0,19025752,5.716825192,44.19545246,True,True,True,True
MWI,Malawi,2020,11769313598.0,19533888,0.79359643,41.03234294,True,True,True,True
MWI,Malawi,2021,12378119199.0,20047258,4.55829212,44.59576182,True,True,True,True
MWI,Malawi,2022,12429059928.0,20568728,0.921115069,43.61662486,True,True,True,True
MWI,Malawi,2023,13363669673.0,21104482,1.945752817,42.4376684,True,True,True,True
MWI,Malawi,2024,11311971400.0,21655286,1.673434085,41.90381965,True,True,True,True
MYS,Malaysia,2015,301355000000.0,31232798,5.091532422,131.3700724,True,True,True,True
MYS,Malaysia,2016,301256000000.0,31789685,4.449781398,126.89901,True,True,True,True
MYS,Malaysia,2017,319109000000.0,32355644,5.81272241,133.1551734,True,True,True,True
MYS,Malaysia,2018,358789000000.0,32910967,4.843086976,130.4026255,True,True,True,True
MYS,Malaysia,2019,365178000000.0,33440596,4.413187421,123.028562,True,True,True,True
MYS,Malaysia,2020,337456000000.0,33889558,-5.456846584,116.7881824,True,True,True,True
MYS,Malaysia,2021,373785000000.0,34282399,3.315349544,134.0359947,True,True,True,True
MYS,Malaysia,2022,407831000000.0,34695493,9.03173723,146.4246048,True,True,True,True
MYS,Malaysia,2023,399949000000.0,35126298,3.537063804,132.5934616,True,True,True,True
MYS,Malaysia,2024,422227000000.0,35557673,5.10545921,137.3625712,True,True,True,True
NAM,Namibia,2015,11335161084.0,2374300,4.264174538,97.23903179,True,True,True,True
NAM,Namibia,2016,10722018732.0,2439213,0.03379445,93.96618796,True,True,True,True
NAM,Namibia,2017,12895153371.0,2506853,-1.027248089,81.2196661,True,True,True,True
NAM,Namibia,2018,13682019076.0,2577327,1.059939499,81.7138653,True,True,True,True
NAM,Namibia,2019,12541928303.0,2650494,-0.839152163,82.90115074,True,True,True,True
NAM,Namibia,2020,10583748542.0,2728762,-8.101402014,76.9252424,True,True,True,True
NAM,Namibia,2021,12402486184.0,2810548,3.603829192,83.54430309,True,True,True,True
NAM,Namibia,2022,12569449123.0,2889662,5.39872478,99.26255478,True,True,True,True
NAM,Namibia,2023,12522012874.0,2963095,4.324980489,109.8175997,True,True,True,True
NAM,Namibia,2024,13641190683.0,3030131,3.778517233,108.0011915,True,True,True,True
NCL,New Caledonia,2015,8738203074.0,283168,,60.0467961,True,True,False,True
NCL,New Caledonia,2016,8724568955.0,283423,,58.02961615,True,True,False,True
NCL,New Caledonia,2017,9174048682.0,283546,,58.92818262,True,True,False,True
NCL,New Caledonia,2018,9896402284.0,283541,0.4,59.0970833,True,True,True,True
NCL,New Caledonia,2019,9475655325.0,283606,-1.399999995,58.2103671,True,True,True,True
NCL,New Caledonia,2020,9454629468.0,284176,-2.400000007,54.58180484,True,True,True,True
NCL,New Caledonia,2021,10071349664.0,285214,-2.099999997,49.04423431,True,True,True,True
NCL,New Caledonia,2022,9623318718.0,287123,3.500000003,50.47274875,True,True,True,True
NCL,New Caledonia,2023,9769167530.0,289870,2.799999996,51.63073472,True,True,True,True
NCL,New Caledonia,2024,8548919387.0,292639,-13.5,40.36895773,True,True,True,True
NER,Niger,2015,9683867926.0,19939498,4.392648832,44.72743037,True,True,True,True
NER,Niger,2016,10341025540.0,20685753,4.281375585,36.67483781,True,True,True,True
